runner,runner_id,runs,run_threat,run_value_added,in_behind,sep_gained,mean_run_distance,mean_run_fwd,final_third_runs,delta_v,delta_v_360,shots_5s,xg_added,retain_rate,loss_rate,value_lost,counter_runs,enc_receipt,enc_escaped,block_faced,second_def,crowded_runs,surrounded_runs,team,run_value_att,att_runs,position,pos_group,minutes,matches,RunThreat90,RunValue90,RunValueAll90,AttRuns90,InBehind90,Runs90,FinalThirdRuns90,SepGained,SepVsAvg,ThreatPerRun,Encirclement,EncEscaped,BlockFaced,SecondDef,CrowdedRuns90,SurroundedRuns90,PctSurrounded,DeltaV90,DeltaV360_90,Shot5s90,xGAdded90,ValueLost90,CounterRuns90,RetainRate,LossRate,NetValue90,RunThreat90_pct,RunValue90_pct,InBehind90_pct,Runs90_pct,FinalThirdRuns90_pct,SepGained_pct,SepVsAvg_pct,ThreatPerRun_pct,DeltaV90_pct,DeltaV360_90_pct,Shot5s90_pct,xGAdded90_pct,ValueLost90_pct,CounterRuns90_pct,RetainRate_pct,NetValue90_pct,RunValueAll90_pct,AttRuns90_pct,Encirclement_pct,EncEscaped_pct,BlockFaced_pct,SecondDef_pct,CrowdedRuns90_pct,SurroundedRuns90_pct,PctSurrounded_pct
Odilon Kossonou,27133.0,563,-0.1003466412942967,-4.078127693832995,2,-2.70910294548497,4.988375409107928,0.17114657713726347,77,0.9298108344289335,0.5518587946557716,5.0,0.479855873,0.8792184724689165,0.037300177619893425,1.739043041027463,0,0.13277761276748254,-0.030751642767457333,14.449133149766098,13.419681662041715,30,13,Bayer Leverkusen,-7.853578537580249,77.0,Right Center Back,DEF,1911,22,-0.00472590147382873,-0.36987026079655805,-0.1920625287519464,3.626373626373627,0.09419152276295134,26.5149136577708,3.626373626373627,-2.70910294548497,-0.3426784149544533,-0.0001782355973255714,0.13277761276748254,-0.030751642767457333,14.449133149766098,13.419681662041715,1.41287284144427,0.6122448979591837,0.023090586145648313,0.04379014918817583,0.025990210109376997,0.23547880690737832,0.022599177692307692,0.0819015560923452,0.0,0.8792184724689165,0.037300177619893425,-0.03811140690416937,39.0,17.0,15.0,41.0,29.0,32.0,32.0,44.0,56.0,51.0,25.0,29.0,15.0,19.0,73.0,88.0,42.0,29.0,36.0,36.0,34.0,63.0,29.0,27.0,27.0
Frenkie de Jong,8118.0,1289,0.09061451573594441,-4.657199724703684,23,-1.5640560664257865,4.841631742803109,-0.036808894279342544,273,0.5171265580573812,0.9800015643517912,16.0,2.297727268,0.8626842513576416,0.07370054305663305,7.7948970457874,6,0.28387156578194733,-0.023689026601839448,14.918922547021143,11.522623754351953,245,306,Barcelona,-12.840949984900336,274.0,Right Center Midfield,MID,3038,34,0.0026844326584051998,-0.3804099732195623,-0.13796839210774575,8.117182356813693,0.6813693219223174,38.186306780776825,8.087557603686635,-1.5640560664257865,0.8023684641047302,7.029830545845182e-05,0.28387156578194733,-0.023689026601839448,14.918922547021143,11.522623754351953,7.258064516129032,9.065174456879525,0.2373933281613654,0.015319746617894767,0.02903230440805175,0.4739960500329164,0.06806960306780777,0.23092190063227977,0.17774851876234365,0.8626842513576416,0.07370054305663305,-0.215602154014385,53.0,15.0,61.0,86.0,64.0,86.0,86.0,53.0,46.0,54.0,46.0,54.0,78.0,78.0,59.0,15.0,47.0,64.0,56.0,59.0,61.0,51.0,63.0,71.0,58.0
Óscar Mingueza García,43728.0,737,-0.16799615880414942,-7.035611422150104,5,-2.906316041119397,5.418445394315383,-0.26120386011820607,88,-1.2216633447554421,-0.4193944643912289,8.0,0.951175701,0.9063772048846676,0.033921302578018994,2.0798042609277894,0,0.08907964823391626,-0.023066158631850818,15.382528456510133,15.426492201440485,20,9,Barcelona,-8.1762794541331,88.0,Right Center Back,DEF,1748,24,-0.008649687810282292,-0.4209754867688667,-0.36224543935555453,4.530892448512586,0.2574370709382151,37.94622425629291,4.530892448512586,-2.906316041119397,-0.5398915105888804,-0.0002279459413896193,0.08907964823391626,-0.023066158631850818,15.382528456510133,15.426492201440485,1.0297482837528604,0.4633867276887872,0.012211668928086838,-0.06290028662928478,-0.021593536496115905,0.41189931350114417,0.0489735772826087,0.10708374341161386,0.0,0.9063772048846676,0.033921302578018994,-0.16998403004089863,27.0,14.0,37.0,85.0,31.0,27.0,27.0,37.0,10.0,17.0,41.0,42.0,29.0,19.0,85.0,25.0,27.0,31.0,19.0,63.0,81.0,81.0,24.0,24.0,20.0
Pedro González López,30486.0,924,0.34088278648258735,-18.27416401638749,27,-1.691952747265864,4.767661293851333,0.3381767132671919,391,3.030986083262671,0.3297884173948962,28.0,4.613348139,0.8344155844155844,0.11147186147186147,8.404304290912814,3,0.42199647607431945,-0.021647572377644527,14.356525791023538,8.701095122207121,360,405,Barcelona,-11.520970670921717,396.0,Left Center Midfield,MID,2308,35,0.013292656318645088,-0.4492579551052662,-0.7125973836546249,15.441941074523397,1.0528596187175043,36.031195840554595,15.246967071057194,-1.691952747265864,0.6744717832646527,0.00036892076459154477,0.42199647607431945,-0.021647572377644527,14.356525791023538,8.701095122207121,14.038128249566723,15.792894280762564,0.4383116883116883,0.11819269822081473,0.01286003360725332,1.0918544194107451,0.17989659120883883,0.32772417078949445,0.11698440207972272,0.8344155844155844,0.11147186147186147,-0.2095314725686797,61.0,12.0,78.0,78.0,92.0,71.0,71.0,59.0,80.0,42.0,75.0,81.0,97.0,64.0,37.0,19.0,7.0,93.0,90.0,64.0,29.0,17.0,93.0,97.0,90.0
Josip Stanišić,49337.0,406,-0.13172739256864893,-6.213814356980615,3,-2.759977094134649,5.410172547879393,-0.15916430637040022,69,-0.23643489456318914,0.3424186471190227,0.0,0.0,0.916256157635468,0.03201970443349754,1.0009589927091058,1,0.12628153364920855,-0.030372236428157753,14.482018555196538,13.83854958943947,13,7,Bayer Leverkusen,-7.133939593347027,69.0,Right Center Back,DEF,1362,20,-0.008704453253434951,-0.47140570000090487,-0.4106044729282345,4.559471365638767,0.19823788546255508,26.82819383259912,4.559471365638767,-2.759977094134649,-0.3935525636041324,-0.0003244517058341107,0.12628153364920855,-0.030372236428157753,14.482018555196538,13.83854958943947,0.8590308370044053,0.46255506607929514,0.017241379310344827,-0.015623451182589591,0.022626782849274628,0.0,0.0,0.06614266471646074,0.06607929515418502,0.916256157635468,0.03201970443349754,-0.08176611589905033,25.0,10.0,31.0,46.0,32.0,29.0,29.0,27.0,24.0,47.0,6.0,6.0,12.0,51.0,92.0,66.0,19.0,32.0,32.0,37.0,36.0,69.0,20.0,22.0,24.0
Marco Verratti,3166.0,1632,-0.13045007664326697,-29.530716289318935,11,-1.6068629088828046,4.058532179156985,-0.026241481717351644,292,-0.4686258573565107,0.20906595147417786,26.0,1.74302041,0.8357843137254902,0.0784313725490196,10.228853885772715,6,0.3472800189713034,-0.019385650002151988,15.099546337914925,9.804543986871078,435,438,Paris Saint-Germain,-18.209128324928596,295.0,Center Defensive Midfield,MID,3459,43,-0.0033941910661734686,-0.4737847786191309,-0.7683620890542654,7.675628794449263,0.2862098872506505,42.46313963573287,7.597571552471813,-1.6068629088828046,0.7595616216477121,-7.993264500200182e-05,0.3472800189713034,-0.019385650002151988,15.099546337914925,9.804543986871078,11.318300086730268,11.39635732870772,0.26838235294117646,-0.012193213981522394,0.005439703854488583,0.6764960971379012,0.04535178863833478,0.2661453743045806,0.15611448395490027,0.8357843137254902,0.0784313725490196,-0.278338588286103,44.0,8.0,41.0,97.0,59.0,80.0,80.0,47.0,29.0,39.0,58.0,39.0,88.0,73.0,39.0,8.0,5.0,59.0,66.0,73.0,66.0,32.0,83.0,83.0,61.0
Jordi Alba Ramos,5211.0,1369,1.4146507666019756,-20.72039145169175,35,-3.4522138588018767,5.617629503317215,1.310093480517949,615,4.11044040421116,8.616146956984336,28.0,6.156246522,0.8517165814463111,0.07962016070124178,8.62910341106307,2,0.13876357448759274,-0.03262528651820976,14.805536244003537,13.282966811487347,100,47,Barcelona,-18.44171865790659,617.0,Left Back,DEF,3015,33,0.04222838109259629,-0.5504990644151221,-0.618519147811694,18.417910447761194,1.044776119402985,40.865671641791046,18.35820895522388,-3.4522138588018767,-1.08578932827136,0.0010333460676420568,0.13876357448759274,-0.03262528651820976,14.805536244003537,13.282966811487347,2.985074626865672,1.4029850746268657,0.03433162892622352,0.12269971355854209,0.2571984166263981,0.835820895522388,0.1837685528955224,0.2575851764496439,0.05970149253731343,0.8517165814463111,0.07962016070124178,-0.13488546289110181,85.0,7.0,76.0,93.0,98.0,15.0,15.0,71.0,81.0,98.0,64.0,83.0,86.0,46.0,49.0,36.0,8.0,98.0,37.0,29.0,53.0,59.0,42.0,39.0,34.0
Granit Xhaka,3500.0,1319,-0.42250214203117176,-17.498128609874723,6,-1.5586624095102,4.027870366705686,-0.3271714286550482,249,-0.46229220031502805,3.5303002977200553,28.0,1.754809469,0.866565579984837,0.06974981046247157,7.327318859519256,3,0.3994316721697377,-0.014948409523813995,14.01212551501462,9.20491724416712,461,501,Bayer Leverkusen,-18.293526592086078,251.0,Right Defensive Midfield,MID,2959,33,-0.012850690362556762,-0.5564100687015029,-0.5322174974277544,7.63433592429875,0.18249408583981075,40.11828320378506,7.573504562352146,-1.5586624095102,0.8077621210203167,-0.0003203200470289399,0.3994316721697377,-0.014948409523813995,14.01212551501462,9.20491724416712,14.021628928692126,15.238256167624197,0.379833206974981,-0.014060932081227618,0.10737648759540552,0.8516390672524501,0.05337372497803312,0.22286539282079523,0.09124704291990537,0.866565579984837,0.06974981046247157,-0.23692632490202284,12.0,5.0,29.0,92.0,58.0,88.0,88.0,29.0,27.0,86.0,66.0,46.0,73.0,56.0,61.0,14.0,10.0,58.0,81.0,90.0,8.0,25.0,92.0,95.0,80.0
Sergio Busquets i Burgos,5203.0,1255,-0.24319387597989678,-26.1482831282325,6,-1.8619541297852167,4.218706206494313,-0.08726267634087242,241,3.2603500545292836,3.2548781211575513,10.0,0.851639939,0.852589641434263,0.07171314741035857,7.106868254274283,3,0.38628196594063247,-0.03657174945411826,14.850551464563361,10.08241533294253,349,462,Barcelona,-23.71242848079273,242.0,Center Defensive Midfield,MID,2389,33,-0.009161761757300423,-0.8933104073969634,-0.985075546898671,9.11678526580159,0.22603599832565927,47.279196316450395,9.079112599413982,-1.8619541297852167,0.5044704007453,-0.0001937799808604755,0.38628196594063247,-0.03657174945411826,14.850551464563361,10.08241533294253,13.147760569275848,17.404771871075763,0.36812749003984063,0.12282607991110737,0.12261993759069889,0.37672666387609877,0.03208354730431143,0.2677346768039705,0.11301799916282963,0.852589641434263,0.07171314741035857,-0.14490859689286312,24.0,3.0,36.0,98.0,73.0,59.0,59.0,42.0,83.0,90.0,36.0,36.0,90.0,63.0,51.0,34.0,3.0,73.0,75.0,15.0,56.0,37.0,88.0,98.0,73.0
Miralem Pjanić,6947.0,343,-0.15708030601047537,-8.62824177525639,2,-1.5973280085398602,4.295488672313085,-0.6369396975722771,66,1.3976650069808338,1.7963129649840368,7.0,0.400318286,0.8454810495626822,0.09037900874635568,2.5411664696585636,2,0.3941298752080843,-0.027317910033188154,14.679941117623837,9.431916164845669,113,128,Barcelona,-6.046250875169243,66.0,Right Defensive Midfield,MID,601,17,-0.023522841166294148,-0.9054285836359932,-1.2920827949635192,9.883527454242929,0.2995008319467554,51.364392678868555,9.883527454242929,-1.5973280085398602,0.7690965219906565,-0.0004579600758322897,0.3941298752080843,-0.027317910033188154,14.679941117623837,9.431916164845669,16.92179700499168,19.168053244592347,0.37317784256559766,0.2093009161868137,0.268998613724731,1.0482529118136439,0.059947829850249594,0.3805407358889696,0.2995008319467554,0.8454810495626822,0.09037900874635568,-0.17123981970215588,7.0,2.0,42.0,100.0,76.0,83.0,83.0,12.0,97.0,100.0,73.0,51.0,100.0,93.0,46.0,24.0,2.0,76.0,76.0,42.0,46.0,27.0,100.0,100.0,78.0
